id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
583298,749549,8000,8000,7975, 36 months,16.45%,283.04,E,E1,Heiman Inc,1 year,RENT,30000,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=583298,"  Borrower added on 09/22/10 > I have found that by payimg your bills, paying cash and not borrowing is held against you when you do decide to get out in the credit world.  I have 3 credit cards with low credit limits, that I could have raised but don't want high limits, my minimum payments are $150.00 per month and I pay $100.00 a month on each.  I own three vehicles that are paid for and have over $100,000.00 in automotive tools that are all paid for.  I live with my girlfriend in her home and help pay electric and water.  I have no other debt.  My job is very secure and just received a $2.50 an hour raise the biggest raise they have ever given an employee.  I will have no problem and fully intend on repaying this debt.<br/>",major_purchase,Personal Loan,647xx,MO,5.8,0,Nov-00,680,684,6,,100,3,1,4516,88.50%,6,f,0,0,10190.15552,10158.31,8000,2190.16,0,0,0,13-Oct,315.1,13-Nov,15-Dec,719,715,0,1,INDIVIDUAL,0,0,0,1,0
583084,749285,6000,6000,6000, 60 months,13.98%,139.55,C,C3,ellen elder care,9 years,RENT,28800,Not Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=583084,  Borrower added on 09/17/10 > My hand went through glass.  ioo year old glass not by fist wasn't mad just closed the dorr with my index finger and my hand went through the glass all my cuts inside of hand.  none of the glass was on top of the hand it was on the bottom.  i 'll have to do surgery.<br/> Borrower added on 09/20/10 > my surgery is the 24th in sacramento.  so please help out.  his next schedule wont be until next month i am afraid that if it doesnt happen on the 24th my hand will lose some touch.  The next time he can operate is on oct 20. 2010.  This my second loan from lending club the other one is a 3 year deal.  So just to let you know that I am trustworthy.<br/> Borrower added on 09/23/10 > my surgeon will do the surgery on the 24th and i'll just pay him two weeks later just to let you the investors know about my situation.<br/>thanks for helping me out<br/>,medical,pay off some medical bills,958xx,CA,24.29,0,3-Mar,695,699,4,,,11,0,6069,37.20%,25,f,0,0,8372.767444,8372.77,6000,2372.77,0,0,0,15-Oct,147.4,15-Nov,15-Sep,674,670,0,1,INDIVIDUAL,0,0,0,0,0
581872,747870,9600,9600,9600, 36 months,7.88%,300.3,A,A5,"CDM, Inc",6 years,MORTGAGE,80000,Not Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581872,,debt_consolidation,Credit Consolidation Sept 2010,900xx,CA,18.18,0,Jun-96,735,739,4,,,7,0,8081,69.70%,14,f,0,0,10552.8111,10552.81,9600,952.81,0,0,0,12-Jun,4855.68,12-Jul,15-Jun,629,625,0,1,INDIVIDUAL,0,0,0,0,0
582759,748882,10000,10000,9992.895943, 36 months,14.35%,343.48,C,C4,Chartis Insurance Inc,2 years,RENT,138000,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=582759,,debt_consolidation,Payoff high Interest rate CC,070xx,NJ,20.83,0,2-Jun,680,684,4,,,16,0,33383,76%,32,f,0,0,11960.11414,11949.91,10000,1960.11,0,0,0,12-Jul,4775.5,12-Aug,16-Feb,784,780,0,1,INDIVIDUAL,0,0,0,0,0
582415,748495,16000,16000,15850, 36 months,11.12%,524.73,B,B3,Lowe's,5 years,MORTGAGE,80000,Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=582415,  Borrower added on 09/16/10 > Loan from Lending Tree<br/>,credit_card,Lending Club Loan,936xx,CA,17.86,0,2-Jan,725,729,4,44,,7,0,18659,53.50%,25,f,0,0,18890.9882,18713.89,16000,2890.99,0,0,0,13-Oct,605.89,13-Oct,13-Oct,629,625,0,1,INDIVIDUAL,0,0,0,0,0
578633,743965,11000,11000,10875, 36 months,11.12%,360.76,B,B3,The Medicus Firm,3 years,MORTGAGE,120000,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=578633,,debt_consolidation,Consolidate,752xx,TX,14.45,0,Jan-00,730,734,5,,,8,0,13310,80.20%,30,f,0,0,12987.82231,12840.23,11000,1987.82,0,0,0,13-Oct,418.92,13-Oct,15-Apr,699,695,0,1,INDIVIDUAL,0,0,0,0,0
581726,747646,3000,3000,3000, 36 months,13.61%,101.97,C,C2,Credit Suisse,4 years,RENT,69500,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581726,,other,Personal,100xx,NY,8.82,0,Feb-98,705,709,5,,,3,0,2293,40.90%,6,f,0,0,3670.963045,3670.96,3000,670.96,0,0,0,13-Oct,116.88,13-Oct,16-Mar,639,635,0,1,INDIVIDUAL,0,0,0,0,0
581044,746881,20000,20000,18725, 60 months,21.27%,544.11,G,G4,Walgreens,4 years,RENT,57120,Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581044,,debt_consolidation,Consolidation,740xx,OK,11.79,1,1-Jan,665,669,6,9,,10,0,11242,77%,34,f,0,0,9255.74,8665.61,2510.41,4017.95,0,2727.38,953.82,11-Oct,544.11,11-Dec,16-Nov,674,670,0,1,INDIVIDUAL,0,0,0,0,0
581792,747777,5500,5500,5475, 36 months,15.21%,191.23,D,D2,first commonwealth bank,< 1 year,RENT,33000,Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581792,  Borrower added on 09/15/10 > To consolidate my credit cards<br/>,debt_consolidation,personal,150xx,PA,22.69,0,3-Nov,685,689,6,,,8,0,5565,94.30%,16,f,0,0,6877.352756,6846.09,5500,1377.35,0,0,0,13-Jul,593.43,13-Aug,13-Jul,699,695,0,1,INDIVIDUAL,0,0,0,0,0
581421,747323,4750,4750,4750, 60 months,16.32%,116.32,D,D5,Mario's Restaurant,1 year,RENT,28080,Source Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581421,,other,Loan 1,196xx,PA,24.57,0,2-Sep,690,694,6,,,9,0,14532,76.50%,15,f,0,0,2143.68,2143.68,907.35,1101.51,0,134.82,1.47,12-May,160.15,12-Aug,16-Oct,499,0,0,1,INDIVIDUAL,0,0,0,0,0
581394,747294,5000,5000,4975, 60 months,13.23%,114.36,C,C1,Engle Printing,10+ years,MORTGAGE,39360,Source Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581394,,debt_consolidation,debt consolidation,195xx,PA,6.46,0,Oct-96,710,714,4,51,107,9,1,7428,28.40%,23,f,0,0,1715.4,1706.83,957.88,752.87,0,4.65,0,12-Jan,114.36,12-May,16-Nov,624,620,0,1,INDIVIDUAL,0,0,0,1,0
581093,746938,10000,10000,10000, 36 months,16.82%,355.64,E,E2,berkeley police department,10+ years,RENT,60000,Source Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581093,,debt_consolidation,debit consolidation,631xx,MO,9.52,0,Apr-97,665,669,5,,,4,0,1293,39.20%,17,f,0,0,7468.44,7468.44,5207.18,2244.04,0,17.22,0,12-Jul,355.64,12-Oct,16-Nov,649,645,0,1,INDIVIDUAL,0,0,0,0,0
581017,746847,25000,25000,24919.85647, 36 months,16.32%,882.89,D,D5,Amkor Techmology,10+ years,MORTGAGE,200000,Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=581017,,other,Edu...,024xx,MA,3.79,0,5-Apr,700,704,5,,,5,0,15050,66.90%,8,f,0,0,21747.93,21674.87,15258.89,5928.06,0,560.98,6.61,12-Nov,37.2,13-Feb,16-Oct,574,570,0,1,INDIVIDUAL,0,0,0,0,0
580714,746483,4000,4000,4000, 60 months,17.19%,99.82,E,E3,,n/a,MORTGAGE,27600,Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=580714,  Borrower added on 09/13/10 > I need this loan to pay for dental work we need<br/>,debt_consolidation,small personal loan,241xx,VA,12.35,0,Jan-81,680,684,7,,,9,0,19140,61.70%,11,f,0,0,962.46,962.46,356.57,439.43,0,166.46,1.61,11-Jun,99.82,11-Sep,16-Oct,704,700,0,1,INDIVIDUAL,0,0,0,0,0
580047,745700,22000,22000,22000, 36 months,21.64%,836.1,G,G5,FRBSF,2 years,RENT,125004,Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=580047,  Borrower added on 09/13/10 > I emailed my 12/31/09 and 9/15/10 pay stubs to Lending Club.<br/>,debt_consolidation,Debt Consolidation Loan,941xx,CA,14.13,0,Jan-95,660,664,5,47,,9,0,20098,98.50%,29,f,0,0,28463.394,28463.39,22000,6463.39,0,0,0,12-Jul,11746.78,12-Jul,16-Nov,689,685,0,1,INDIVIDUAL,0,0,0,0,0
579876,745488,4975,4975,4975, 60 months,17.19%,124.16,E,E3,GH wireless,< 1 year,RENT,21600,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=579876,  Borrower added on 09/11/10 > I plan on using the fund to buy a bike and pay off some school loans..Im a good borrower because i have a great job and it just keep getting better..I just moved up in the Company and i see a big future soon..<br/>,car,Casey,494xx,MI,3.5,0,Jan-00,685,689,7,,,8,0,740,28.50%,9,f,0,0,7448.695857,7448.7,4975,2473.7,0,0,0,15-Oct,133.06,15-Oct,16-Nov,624,620,0,1,INDIVIDUAL,0,0,0,0,0
579763,745361,10000,10000,9975, 60 months,19.79%,263.78,F,F5,Rockford School District,10+ years,MORTGAGE,56000,Source Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=579763,"  Borrower added on 09/11/10 > Since my school district is in the middle of a pay freeze, I have had to use my charge cards for classes, supplies, and necessities.  I will use the loan funds to pay off my debt and live less stressfully this school year.<br/>",debt_consolidation,Personal,611xx,IL,20.49,1,Feb-98,665,669,6,16,,22,0,9348,25.70%,52,f,0,0,13083.92,13051.45,7458.36,5252.37,14.92152551,358.26,3.5826,14-Aug,195.62,15-Jan,16-Oct,499,0,0,1,INDIVIDUAL,0,0,0,0,0
579602,745178,3200,3200,3200, 36 months,13.98%,109.34,C,C3,Atronic Americas,10+ years,MORTGAGE,42240,Not Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=579602,  Borrower added on 09/11/10 > Plan to consolidate credit cards. I have own my home since 1998 have not had any late payments. Have monthly payments for house and car in the amount of 1335.80. Have been employed with Atronic for 10 years this month Have been in the gaming busness since 1989.<br/>,debt_consolidation,Personnel,891xx,NV,14.83,0,Nov-98,680,684,5,,,9,0,3606,50.80%,17,f,0,0,3936.281842,3936.28,3200,736.28,0,0,0,13-Oct,113.45,13-Oct,13-Sep,714,710,0,1,INDIVIDUAL,0,0,0,0,0
579428,744956,24000,24000,22725, 60 months,16.82%,594.15,E,E2,Jazz Pharmaceuticals,< 1 year,RENT,180000,Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=579428,  Borrower added on 09/10/10 > We are looking to consolidate some higher interest credit card debt.  We plan to pay off in advance of term as we look to get our finances in order to buy a house in the SF Bay area.<br/> Borrower added on 09/11/10 > Thank you for your questions.  Please see other sponsor questions on how we will use the loan to pay off high interest debt.<br/>,credit_card,CC Consolidate,944xx,CA,12.95,0,Mar-98,705,709,4,,,16,0,15034,29.20%,45,f,0,0,25963.20192,24583.91,24000,1963.2,0,0,0,11-Mar,22999.61,11-Apr,11-Mar,659,655,0,1,INDIVIDUAL,0,0,0,0,0
579337,744848,3000,3000,3000, 36 months,11.86%,99.45,B,B5,Organogenesis,6 years,MORTGAGE,150000,Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=579337,,major_purchase,Personal,852xx,AZ,9.1,0,Jul-89,710,714,6,73,,16,0,28607,63.40%,50,f,0,0,3192.836903,3192.84,3000,192.84,0,0,0,11-Apr,2598.19,11-May,11-May,674,670,0,1,INDIVIDUAL,0,0,0,0,0
576308,741172,5000,5000,4950, 36 months,10.75%,163.11,B,B2,Aaron and Trecker,7 years,MORTGAGE,48000,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=576308,  Borrower added on 09/10/10 > I plan on going a vaction with this money. My work is stable it a field with high demand. Heating and cooling !<br/> Borrower added on 09/10/10 > I like to pay off any loan before the term on it.<br/>,major_purchase, The ONE,600xx,IL,2.23,0,Jul-98,715,719,4,,,6,0,314,5.90%,16,f,0,0,5571.828092,5516.11,5000,571.83,0,0,0,12-Sep,991.64,12-Oct,16-Feb,699,695,0,1,INDIVIDUAL,0,0,0,0,0
578835,744254,10000,10000,8700, 60 months,15.58%,240.96,D,D3,upmc presbyterian,6 years,RENT,55000,Source Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=578835,"  Borrower added on 09/09/10 > thank you for your generosity.<br/> Borrower added on 09/10/10 > The reason I need this loan is to catch up ect... I was attacked in Dec. 2009. This unfortunately was hard to deal with so I had to take some time away from work to get stronger. I have been back at work as a RN-BSN @ the same hospital I have held a position in for 8yrs. and plan on staying until retirement. But @ this time I still need extra money.  I got some help from other sources but still it was not enough.  So now I guess this is why my rate is so high.   I would like to thank you for your interest in my loan application and my needs.  I will be receiving raises @ my job which will allow me to keep up to date on my payments.<br/> Borrower added on 09/12/10 > I forgot to mention that I have gotten money from other resources, my familly.  They have given as much as they can give without putting themselves in financial trouble.  In this economy I realize that everyone is just getting by, so I do really have to thank you from the heart for your generosity, I will not let you down.  This is so important to me at this time I can only pray for your help.<br/> Borrower added on 09/13/10 > Thank You again!  Some of the bills I will pay with this loan if I am able to get it are due very soon! Mostly the medical bills.  I will not get behind like this again.  I have begun credit and budget managing. Someday maybe I can become an invester too.  It would give me a feeling of great warmth  and satisfaction to help others like you are doing.  Having to depend on others to help is embarrassing and scarey so unsure if I am worthy. So I will not forget this awful time and I will know what others are feeling and I will help once I get back on my feet and are able to do so.  I have already figured the loan payment into my budget so it will be paid, and before 5 yrs. time.<br/> Borrower added on 09/13/10 > HELP PLEASE!<br/> Borrower added on 09/13/10 > I think I can say what happened to me my patients heart stopped his pace maker did not kick in.  I began CPR and told him come back to us please! After awhile and the code was called. It was great! He did come back.  He was weak but back to normal sinus rythme. He was then sent to CCU to be examined for a pacemaker defect.   I was shaking.  I called my mother and she cheered me on.  His wife hugged me and it was so wonderful that I could give him back to her.  That's why I would never leave my job that feeling and of course it is a steady income and security, for me to be a good risk to pay back my bills.  I do make a good living it was just the leave that put me behind I only got a small % of my normal income @ this time. And you may think because I am a medical employee there would be no medical or medicine bills but unfortunately this is not true at all.  I am so glad to be back at work though so I can get my steady income of approx. 2000$ a month, more if I can do overtime.  It is also good to now share the expenses with a roommate, this will help me to get caught up as well as this loan I am hoping to receive. Thank You!<br/> Borrower added on 09/14/10 > Hey is any one out there?  I've become aware of a charge of over $8,000 on my credit report.     That is probably my first used car that has been paid off a long time.  Also a delinquency 1 time about 19 months ago.  No idea what that is.  I have to get on the ball and get these things straightened out.  I don't like this I have always been good @ paying on time and the proper amount, up until my misfortune and decreased income but with your help I'm detirmined to get back on track and prove to all that I can pay everyting up to date even if it takes time i'll succeed.  thanks again!<br/> Borrower added on 09/14/10 > All I need is $2,600 more please help!  I am an RN-BSN. Next week I'm taking a test that will give me at least a $3 raise.  I'm dependable I'll take as much over-time that I can @ work!  Thank you!<br/>",other,personal,150xx,PA,15.95,1,Oct-00,695,699,4,19,,21,0,8690,34.30%,37,f,0,0,10651.05,9265.95,9746.23,885.91,14.99853951,3.91,0,11-Jul,9928.17,11-Sep,16-Nov,599,595,0,1,INDIVIDUAL,0,0,0,0,0
578582,743909,3000,3000,3000, 36 months,13.23%,101.42,C,C1,Wolverine Human Services,4 years,OWN,28000,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=578582,  Borrower added on 09/09/10 > Business Loan-with on time payments-budgeting 300 dollars a month<br/>,small_business,Business,486xx,MI,15.6,0,Mar-95,680,684,4,,,19,0,4171,21.10%,25,f,0,0,3651.219252,3651.22,3000,651.22,0,0,0,13-Sep,107.13,13-Oct,13-Sep,574,570,0,1,INDIVIDUAL,0,0,0,0,0
577908,743098,4900,4900,4900, 36 months,14.35%,168.31,C,C4,ATT,3 years,OWN,48000,Source Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=577908,  Borrower added on 09/08/10 > I am looking to finish my house I have a bathroom renovation that needs to be done. I have recently fixed the foundation and structure problems and that cost all my savings at $10000. The bathroom is old and has a leaky pipes etc. The money will be used for this project.<br/>,other,Loan for Bathroom Redo,309xx,GA,10.45,0,2-May,675,679,5,,,6,0,6644,36.30%,7,f,0,0,6059.345728,6059.35,4900,1159.35,0,0,0,13-Sep,184.13,13-Oct,16-Jun,624,620,0,1,INDIVIDUAL,0,0,0,0,0
578223,743465,25000,25000,24950, 60 months,21.64%,685.37,G,G5,hackensack radiology group,5 years,MORTGAGE,185000,Verified,10-Sep,Does not meet the credit policy. Status:Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=578223,"  Borrower added on 09/10/10 > Due to the housing crisis I was unable to get a HELOC and have a few cards with very low rates that will jump to the high twenties in a few months. As seen on my credit report , my history of paying on time is perfect!<br/>",credit_card,refi,070xx,NJ,13.01,0,May-95,685,689,8,,,12,0,23192,44.60%,47,f,0,0,33119.04976,33052.81,25000,8119.05,0,0,0,12-May,20102.63,12-Jun,16-Nov,589,585,0,1,INDIVIDUAL,0,0,0,0,0
577815,742988,20000,20000,20000, 36 months,19.04%,733.53,F,F3,placon,3 years,RENT,70000,Verified,10-Sep,Does not meet the credit policy. Status:Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=577815,,debt_consolidation,Debt Consolidation Loan,535xx,WI,23.02,0,Jan-97,685,689,8,,,5,0,28461,93.60%,14,f,0,0,2329.31,2329.31,836.19,625.97,0,867.15,8.22,10-Nov,733.53,11-May,16-Nov,549,545,0,1,INDIVIDUAL,0,0,0,0,0
